date,Adj Close,Close,High,Low,Open,Volume
12/5/2023,170.3409271,172.5700073,174.0599976,171,173.6199951,45533100
15/5/2023,169.8473969,172.0700073,173.2100067,171.4700012,173.1600037,37266700
16/5/2023,169.8473969,172.0700073,173.1399994,171.8000031,171.9900055,42110300
17/5/2023,170.4593964,172.6900024,172.9299927,170.4199982,171.7100067,57951600
18/5/2023,172.7889252,175.0500031,175.2400055,172.5800018,173,65496700
19/5/2023,172.897522,175.1600037,176.3899994,174.9400024,176.3899994,55809500
22/5/2023,171.9498901,174.1999969,174.7100067,173.4499969,173.9799957,43570900
23/5/2023,169.3439941,171.5599976,173.3800049,171.2799988,173.1300049,50747300
24/5/2023,169.6203918,171.8399963,172.4199982,170.5200043,171.0899963,45143500
25/5/2023,170.7555389,172.9900055,173.8999939,171.6900024,172.4100037,56058300
26/5/2023,173.1640015,175.4299927,175.7700043,173.1100006,173.3200073,54835000
30/5/2023,175.0098419,177.3000031,178.9900055,176.5700073,176.9600067,55964400
31/5/2023,174.9605255,177.25,179.3500061,176.7599945,177.3300018,99625300
1/6/2023,177.7638245,180.0899963,180.1199951,176.9299927,177.6999969,68901800
2/6/2023,178.6127014,180.9499969,181.7799988,179.2599945,181.0299988,61996900
5/6/2023,177.260376,179.5800018,184.9499969,178.0399933,182.6300049,121946500
6/6/2023,176.8951874,179.2100067,180.1199951,177.4299927,179.9700012,64848400
7/6/2023,175.5231323,177.8200073,181.2100067,177.3200073,178.4400024,61944600
8/6/2023,178.2376251,180.5700073,180.8399963,177.4600067,177.8999939,50214900
9/6/2023,178.6225891,180.9600067,182.2299957,180.6300049,181.5,48900000
12/6/2023,181.4160004,183.7899933,183.8899994,180.9700012,181.2700043,54274900
13/6/2023,180.942215,183.3099976,184.1499939,182.4400024,182.8000031,54929100
14/6/2023,181.5739594,183.9499969,184.3899994,182.0200043,183.3699951,57462900
15/6/2023,183.6073608,186.0099945,186.5200043,183.7799988,183.9600067,65433200
16/6/2023,182.5314331,184.9199982,186.9900055,184.2700043,186.7299957,101256200
20/6/2023,182.6202698,185.0099945,186.1000061,184.4100037,184.4100037,49799100
21/6/2023,181.5838318,183.9600067,185.4100037,182.5899963,184.8999939,49515700
22/6/2023,184.584549,187,187.0500031,183.6699982,183.7400055,51245300
23/6/2023,184.2686462,186.6799927,187.5599976,185.0099945,185.5500031,53117000
26/6/2023,182.8769073,185.2700043,188.0500031,185.2299957,186.8300018,48088700
27/6/2023,185.6308594,188.0599976,188.3899994,185.6699982,185.8899994,50730800
28/6/2023,186.8054962,189.25,189.8999939,187.6000061,187.9299927,51216800
29/6/2023,187.1411133,189.5899963,190.0700073,188.9400024,189.0800018,46347300
30/6/2023,191.4645386,193.9700012,194.4799957,191.2599945,191.6300049,85213200
3/7/2023,189.9740753,192.4600067,193.8800049,191.7599945,193.7799988,31458200
5/7/2023,188.8586273,191.3300018,192.9799957,190.6199951,191.5700073,46920300
6/7/2023,189.332428,191.8099976,192.0200043,189.1999969,189.8399963,45094300
7/7/2023,188.2170258,190.6799927,192.6699982,190.2400055,191.4100037,46815000
10/7/2023,186.1737671,188.6100006,189.9900055,187.0399933,189.2599945,59922200
11/7/2023,185.6506195,188.0800018,189.3000031,186.6000061,189.1600037,46638100
12/7/2023,187.3187866,189.7700043,191.6999969,188.4700012,189.6799927,60750200
13/7/2023,188.0788269,190.5399933,191.1900024,189.7799988,190.5,41342300
14/7/2023,188.2268982,190.6900024,191.1799927,189.6300049,190.2299957,41616200
17/7/2023,191.4842529,193.9900055,194.3200073,191.8099976,191.8999939,50520200
18/7/2023,191.2276306,193.7299957,194.3300018,192.4199982,193.3500061,48288200
19/7/2023,192.5799713,195.1000061,198.2299957,192.6499939,193.1000061,80507300
20/7/2023,190.635376,193.1300049,196.4700012,192.5,195.0899963,59581200
21/7/2023,189.4607544,191.9400024,194.9700012,191.2299957,194.1000061,71951700
24/7/2023,190.2602997,192.75,194.9100037,192.25,193.4100037,45377800
25/7/2023,191.1190338,193.6199951,194.4400024,192.9199982,193.3300018,37283200
26/7/2023,191.9877014,194.5,195.6399994,193.3200073,193.6699982,47471900
27/7/2023,190.7242126,193.2200012,197.1999969,192.5500031,196.0200043,47460200
28/7/2023,193.3005219,195.8300018,196.6300049,194.1399994,194.6699982,48291400
31/7/2023,193.9124756,196.4499969,196.4900055,195.2599945,196.0599976,38824100
1/8/2023,193.0833435,195.6100006,196.7299957,195.2799988,196.2400055,35175100
2/8/2023,190.0924835,192.5800018,195.1799927,191.8500061,195.0399933,50389300
3/8/2023,188.7006836,191.1699982,192.3699951,190.6900024,191.5700073,61235200
4/8/2023,179.6392975,181.9900055,187.3800049,181.9199982,185.5200043,115956800
7/8/2023,176.5398102,178.8500061,183.1300049,177.3500061,182.1300049,97576100
8/8/2023,177.4775696,179.8000031,180.2700043,177.5800018,179.6900024,67823000
9/8/2023,175.8883209,178.1900024,180.9299927,177.0099945,180.8699951,60378500
10/8/2023,175.6711884,177.9700012,180.75,177.6000061,179.4799957,54686900
11/8/2023,175.730484,177.7899933,178.6199951,176.5500031,177.3200073,52036700
14/8/2023,177.3811798,179.4600067,179.6900024,177.3099976,177.9700012,43675600
15/8/2023,175.394455,177.4499969,179.4799957,177.0500031,178.8800049,43622600
16/8/2023,174.5246582,176.5700073,178.5399933,176.5,177.1300049,46964900
17/8/2023,171.9844055,174,177.5099945,173.4799957,177.1399994,66062900
18/8/2023,172.4687347,174.4900055,175.1000061,171.9600067,172.3000031,61172200
21/8/2023,173.8031006,175.8399963,176.1300049,173.7400055,175.0700073,46311900
22/8/2023,175.1769714,177.2299957,177.6799927,176.25,177.0599976,42038900
23/8/2023,179.0219421,181.1199951,181.5500031,178.3300018,178.5200043,52722800
24/8/2023,174.3368378,176.3800049,181.1000061,176.0099945,180.6699982,54945800
25/8/2023,176.5409851,178.6100006,179.1499939,175.8200073,177.3800049,51449600
28/8/2023,178.1027069,180.1900024,180.5899963,178.5500031,180.0899963,43820700
29/8/2023,181.9871674,184.1199951,184.8999939,179.5,179.6999969,53003900
30/8/2023,185.4762878,187.6499939,187.8500061,184.7400055,184.9400024,60813900
31/8/2023,185.6937408,187.8699951,189.1199951,187.4799957,187.8399963,60794500
1/9/2023,187.2653198,189.4600067,189.9199982,188.2799988,189.4900055,45766500
5/9/2023,187.502533,189.6999969,189.9799957,187.6100006,188.2799988,45280000
6/9/2023,180.7911987,182.9100037,188.8500061,181.4700012,188.3999939,81755800
7/9/2023,175.5031586,177.5599976,178.2100067,173.5399933,175.1799927,112488800
8/9/2023,176.1159668,178.1799927,180.2400055,177.7899933,178.3500061,65551300
11/9/2023,177.2823029,179.3600006,180.3000031,177.3399963,180.0700073,58953100
12/9/2023,174.257782,176.3000031,180.1300049,174.8200073,179.4900055,90370200
13/9/2023,172.1919708,174.2100067,177.3000031,173.9799957,176.5099945,84267900
14/9/2023,173.7042542,175.7400055,176.1000061,173.5800018,174,60895800
15/9/2023,172.9826965,175.0099945,176.5,173.8200073,176.4799957,109259500
18/9/2023,175.9084167,177.9700012,179.3800049,176.1699982,176.4799957,67257600
19/9/2023,176.9956818,179.0700073,179.6300049,177.1300049,177.5200043,51826900
20/9/2023,173.4571381,175.4900055,179.6999969,175.3999939,179.2599945,58436200
21/9/2023,171.9151917,173.9299927,176.3000031,173.8600006,174.5500031,63149100
22/9/2023,172.7652588,174.7899933,177.0800018,174.0500031,174.6699982,56725400
25/9/2023,174.0403137,176.0800018,176.9700012,174.1499939,174.1999969,46172700
26/9/2023,169.9680481,171.9600067,175.1999969,171.6600037,174.8200073,64588900
27/9/2023,168.4557648,170.4299927,173.0399933,169.0500031,172.6199951,66921800
28/9/2023,168.712738,170.6900024,172.0299988,167.6199951,169.3399963,56294400
29/9/2023,169.2267303,171.2100067,173.0700073,170.3399963,172.0200043,51861100
2/10/2023,171.7372894,173.75,174.3000031,170.9299927,171.2200012,52164500
3/10/2023,170.4029388,172.3999939,173.6300049,170.8200073,172.2599945,49594600
4/10/2023,171.6483459,173.6600037,174.2100067,170.9700012,171.0899963,53020300
5/10/2023,172.8838806,174.9100037,175.4499969,172.6799927,173.7899933,48527900
6/10/2023,175.4339905,177.4900055,177.9900055,173.1799927,173.8000031,57266700
9/10/2023,176.916626,178.9900055,179.0500031,175.8000031,176.8099976,42390800
10/10/2023,176.3235626,178.3899994,179.7200012,177.9499969,178.1000061,43698000
11/10/2023,177.7172394,179.8000031,179.8500061,177.6000061,178.1999969,47551100
12/10/2023,178.6166992,180.7100067,182.3399963,179.0399933,180.0700073,56743100
13/10/2023,176.7782135,178.8500061,181.9299927,178.1399994,181.4199982,51427100
16/10/2023,176.6497345,178.7200012,179.0800018,176.5099945,176.75,52517000
17/10/2023,175.0979004,177.1499939,178.4199982,174.8000031,176.6499939,57549400
18/10/2023,173.8031006,175.8399963,177.5800018,175.1100006,175.5800018,54764400
19/10/2023,173.4275055,175.4600067,177.8399963,175.1900024,176.0399933,59302900
20/10/2023,170.8773956,172.8800049,175.4199982,172.6399994,175.3099976,64244000
23/10/2023,170.9959869,173,174.0099945,169.9299927,170.9100037,55980100
24/10/2023,171.4308777,173.4400024,173.6699982,171.4499969,173.0500031,43816600
25/10/2023,169.1179962,171.1000061,173.0599976,170.6499939,171.8800049,57157000
26/10/2023,164.9567719,166.8899994,171.3800049,165.6699982,170.3699951,70625300
27/10/2023,166.2713623,168.2200012,168.9600067,166.8300018,166.9100037,58499100
30/10/2023,168.3173828,170.2899933,171.1699982,168.8699951,169.0200043,51131000
31/10/2023,168.7918243,170.7700043,170.8999939,167.8999939,169.3500061,44846000
1/11/2023,171.9547424,173.9700012,174.2299957,170.1199951,171,56934900
2/11/2023,175.5130615,177.5700073,177.7799988,175.4600067,175.5200043,77334800
3/11/2023,174.6036987,176.6499939,176.8200073,173.3500061,174.2400055,79829200
6/11/2023,177.1538239,179.2299957,179.4299927,176.2100067,176.3800049,63841300
7/11/2023,179.7138214,181.8200073,182.4400024,178.9700012,179.1799927,70530000
8/11/2023,180.7714081,182.8899994,183.4499969,181.5899963,182.3500061,49340300
9/11/2023,180.2969818,182.4100037,184.1199951,181.8099976,182.9600067,53763500
10/11/2023,184.4834747,186.3999939,186.5700073,183.5299988,183.9700012,66133400
13/11/2023,182.8999634,184.8000031,186.0299988,184.2100067,185.8200073,43627500
14/11/2023,185.5128174,187.4400024,188.1100006,186.3000031,187.6999969,60108400
15/11/2023,186.0769348,188.0099945,189.5,187.7799988,187.8500061,53790500
16/11/2023,187.7594604,189.7100067,190.9600067,188.6499939,189.5700073,54412900
17/11/2023,187.7396545,189.6900024,190.3800049,188.5700073,190.25,50922700
20/11/2023,189.4815826,191.4499969,191.9100037,189.8800049,189.8899994,46505100
21/11/2023,188.6799011,190.6399994,191.5200043,189.7400055,191.4100037,38134500
22/11/2023,189.3429871,191.3099976,192.9299927,190.8300018,191.4900055,39617700
24/11/2023,188.0167847,189.9700012,190.8999939,189.25,190.8699951,24048300
27/11/2023,187.8386536,189.7899933,190.6699982,188.8999939,189.9199982,40552600
28/11/2023,188.4423523,190.3999939,191.0800018,189.3999939,189.7799988,38415400
29/11/2023,187.4229584,189.3699951,192.0899963,188.9700012,190.8999939,43014200
30/11/2023,187.996994,189.9499969,190.3200073,188.1900024,189.8399963,48794400
1/12/2023,189.2737274,191.2400055,191.5599976,189.2299957,190.3300018,45704800
4/12/2023,187.4823151,189.4299927,190.0500031,187.4499969,189.9799957,43389500
5/12/2023,191.4313202,193.4199982,194.3999939,190.1799927,190.2100067,66628400
6/12/2023,190.3426361,192.3200073,194.7599945,192.1100006,194.4499969,41089700
7/12/2023,192.2725677,194.2700043,195,193.5899963,193.6300049,47477700
8/12/2023,193.6977692,195.7100067,195.9900055,193.6699982,194.1999969,53406400
11/12/2023,191.1937866,193.1799927,193.4900055,191.4199982,193.1100006,60943700
12/12/2023,192.7080383,194.7100067,194.7200012,191.7200012,193.0800018,52696900
13/12/2023,195.9246368,197.9600067,198,194.8500061,195.0899963,70404200
14/12/2023,196.0730896,198.1100006,199.6199951,196.1600037,198.0200043,66831600
15/12/2023,195.5386963,197.5700073,198.3999939,197,197.5299988,128538400
18/12/2023,193.8759155,195.8899994,196.6300049,194.3899994,196.0899963,55751900
19/12/2023,194.9151154,196.9400024,196.9499969,195.8899994,196.1600037,40714100
20/12/2023,192.826828,194.8300018,197.6799927,194.8300018,196.8999939,52242800
21/12/2023,192.67836,194.6799927,197.0800018,193.5,196.1000061,46482500
22/12/2023,191.6094818,193.6000061,195.4100037,192.9700012,195.1799927,37149600
26/12/2023,191.0651093,193.0500031,193.8899994,192.8300018,193.6100006,28919300
27/12/2023,191.1640778,193.1499939,193.5,191.0899963,192.4900055,48087700
28/12/2023,191.5896759,193.5800018,194.6600037,193.1699982,194.1399994,34049900
29/12/2023,190.5504608,192.5299988,194.3999939,191.7299957,193.8999939,42672100
